id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1798108,Near park Mexico. Brilliant and renovated flat!,1595855,Yahir,,Cuauhtémoc,19.41638,-99.16868,Entire home/apt,1800,5,8,2015-02-18,0.08,1,344,2,
1826212,nice apartment in colonia del Valle,9556116,Raquel,,Benito Juárez,19.38089,-99.17245,Entire home/apt,900,5,89,2020-01-31,0.94,1,343,0,
1850394,DESIGN PH 2bed PRIVATE ROOF GARDEN,9664207,Francisco,,Cuauhtémoc,19.43122,-99.15562,Entire home/apt,1918,2,252,2021-10-18,2.75,2,31,3,
1869809,Luminoso departamento muy bien ubicado y tranquilo,8793173,Mercedes,,Benito Juárez,19.36823,-99.18607,Entire home/apt,700,10,2,2021-06-15,0.63,1,112,2,
1877286,50% Off 150 Mbps Exclusive Suite step Condesa Roma,5755202,Andres,,Cuauhtémoc,19.42804,-99.16463,Entire home/apt,3581,1,96,2021-09-28,1.15,41,75,9,
1906586,"Deluxe double room w/King size bed, breakfast incl",8069764,Pico,,Cuauhtémoc,19.42562,-99.1568,Private room,1150,1,3,2018-01-08,0.06,6,365,0,
1919273,"Bonito, roma norte, ubicadísimo",9949877,Dalia,,Cuauhtémoc,19.42048,-99.16697,Private room,350,2,78,2020-09-06,0.88,2,340,3,
1919310,"Great location, nice apartment",9949877,Dalia,,Cuauhtémoc,19.42242,-99.16823,Private room,350,2,141,2019-11-16,1.52,2,311,1,
1919438,Great 1920's Brownstone La Juárez,3494399,Rodrigo,,Cuauhtémoc,19.42048,-99.15678,Entire home/apt,2018,2,201,2021-10-10,2.16,1,309,16,
1920070,Mountain Oasis surrender by trees,9953466,Gabriela,,Tlalpan,19.24444,-99.17044,Private room,416,1,3,2019-10-27,0.06,1,365,0,
1925256,"Cómodo Estudio del Arqueólogo, San Angel CDMX",2518152,Martha Y Pancho,,Álvaro Obregón,19.34943,-99.19427,Private room,1800,1,36,2019-03-25,0.47,7,285,0,
1945351,"Private room. Near COLMEX, UPN, FLACSO",340030,Griselda,,Tlalpan,19.28356,-99.21837,Private room,607,3,2,2018-01-26,0.04,3,337,0,
1949644,"Depa  2 cuartos, Roma Condesa",10081994,Fred,,Cuauhtémoc,19.41063,-99.16575,Entire home/apt,1000,2,67,2021-08-12,0.70,1,182,5,
1988412,Full appartment in Narvarte,10128524,Jochi,,Benito Juárez,19.38672,-99.15554,Entire home/apt,707,5,23,2018-07-18,0.28,1,299,0,
1999474,Big sunny flat Plaza Rio de Janeiro,10300365,Claire,,Cuauhtémoc,19.42064,-99.16134,Entire home/apt,1817,4,55,2020-01-04,1.05,1,275,0,
2007564,Lovely Bright Studio in Perfect Location!,9155234,Tania,,Miguel Hidalgo,19.40137,-99.17173,Entire home/apt,707,3,88,2019-10-19,0.94,1,314,1,
2030859,MASTER ROOM IN THE GREAT HOUSE,790208,Maria Jose,,Miguel Hidalgo,19.40692,-99.18831,Private room,923,2,50,2016-04-24,0.62,5,303,0,
2033931,INTIMATE & COMPLETE STUDIO IN ANZURES,7838265,Ernesto,,Miguel Hidalgo,19.42887,-99.17651,Entire home/apt,664,4,9,2021-10-18,0.14,10,60,6,
2045772,Mexico City Apartment in Downtown,1996741,Leopoldo,,Cuauhtémoc,19.41791,-99.13868,Entire home/apt,606,3,12,2016-11-05,0.14,1,363,0,
2056514,Acogedor departamento en Coyoacán,10531228,Maria,,Coyoacán,19.35711,-99.16049,Entire home/apt,686,2,35,2020-01-29,0.46,3,281,1,
2056622,Cómodo y espacioso loft en Coyoacán,10531228,Maria,,Coyoacán,19.35585,-99.16315,Entire home/apt,1595,2,13,2017-10-30,0.22,3,284,0,
2056638,Amplio y luminoso loft en Coyoacán,10531228,Maria,,Coyoacán,19.35353,-99.16299,Entire home/apt,1595,1,21,2017-03-31,0.22,3,277,0,
2072354,Coyoacan Historic Studio Apartment,16840050,Mónica,,Coyoacán,19.35358,-99.16948,Entire home/apt,850,3,60,2018-12-31,0.73,2,360,0,
2075738,Amazing apartment Mexico City!!!,2339771,Rodrigo,,Cuauhtémoc,19.41909,-99.16043,Entire home/apt,2422,2,55,2021-10-06,0.68,1,295,11,
2083241,Condesa Apartment in 1920s Landmarked Art Nouveau Mansion,8282570,Thomas,,Cuauhtémoc,19.4153,-99.16763,Entire home/apt,1479,3,221,2021-10-13,2.90,3,124,30,
2084093,5 min from CDMX´s airport,10644799,Benito,,Venustiano Carranza,19.43949,-99.08769,Entire home/apt,444,1,544,2021-07-31,7.07,6,343,11,
2088218,Private rooms near old Coyoacan center,10659485,Cécile,,Coyoacán,19.34022,-99.15306,Private room,375,2,5,2015-02-24,0.09,1,365,0,
2093036,Departamento 2 dormitorios x Antara,3083561,Federico,,Miguel Hidalgo,19.44178,-99.20202,Private room,3129,1,0,,,1,365,0,
2094427,Polanco Concept Studio Loft...,3675629,Patricia (Pâté),,Miguel Hidalgo,19.43573,-99.18955,Entire home/apt,1615,3,66,2019-11-30,0.83,7,315,3,
2112138,COYOACAN NICE ♥ FLAT !!,16840050,Mónica,,Coyoacán,19.35284,-99.1695,Entire home/apt,1000,3,37,2019-12-19,0.40,2,360,0,
2117709,Nice and luminous apartment in Coyoacan,4079778,Rosa Maria,,Coyoacán,19.34219,-99.15952,Entire home/apt,545,1,8,2018-08-07,0.27,3,365,0,
2118573,Walk to WTC from a Family Apartment in a Trendy Neighborhood,10802698,Hector,,Benito Juárez,19.38777,-99.17532,Entire home/apt,2268,2,168,2021-10-17,1.79,3,0,2,
2127400,Stay like a local in Roma Norte,350668,Blair,,Cuauhtémoc,19.4191,-99.15904,Private room,1716,2,155,2020-03-04,1.70,1,290,0,
2130176,Charming Apt in the best location,1326107,Jacqueline,,Cuauhtémoc,19.41416,-99.1568,Entire home/apt,950,5,36,2019-04-27,0.64,4,195,0,
2171338,PASEO DE LA REFORMA+GYM+POOL,110218260,Elizabeth,,Cuauhtémoc,19.43339,-99.15467,Entire home/apt,1303,2,307,2021-08-01,3.60,2,345,27,
2182375,Bright and beautiful apt Narvarte,1979548,Oscar,,Benito Juárez,19.38212,-99.15361,Entire home/apt,1697,3,40,2017-11-23,0.55,2,354,0,
2228415,Contemporary House with Jacuzzi in San Angel,2518152,Martha Y Pancho,,Álvaro Obregón,19.34948,-99.19381,Entire home/apt,5000,15,3,2019-01-03,0.04,7,330,0,
2233440,AR 218 BUSINESS HOTEL CONDESA CDMX,11401020,Mario,,Cuauhtémoc,19.40769,-99.17442,Private room,4037,1,1,2018-06-06,0.02,2,298,0,
2238309,"Condesa Moderno Loft, Alberca, Gimnasio e Internet  400 Megas, Ideal Ejecutivos",7165956,Elena,,Cuauhtémoc,19.41689,-99.17792,Entire home/apt,1550,28,246,2021-09-19,2.87,2,188,6,
2257525,Nice room near colonia Condesa,11528964,Adriana,,Miguel Hidalgo,19.40252,-99.18273,Private room,260,5,32,2019-07-02,0.47,2,354,0,
2284377,Comfy room in polanco,11668406,Plinio,,Miguel Hidalgo,19.43793,-99.20905,Private room,707,15,15,2021-09-12,0.21,1,205,2,
2289797,Feel like in your own apartment,10211713,Karla,,Cuauhtémoc,19.42054,-99.17074,Entire home/apt,1000,14,286,2021-10-03,3.04,1,327,9,
2297044,Luxury apartments in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.41767,-99.16652,Entire home/apt,2500,3,7,2021-08-31,0.08,4,350,2,
2297850,GREAT PLACE TO STAY @ POLANCO MEX,11736749,Francisco,,Miguel Hidalgo,19.42887,-99.17651,Private room,579,5,217,2021-07-04,2.35,3,351,3,
2307983,BRIGHT & MODERN TWO LEVEL PENTHOUSE,3887359,Sergio,,Cuauhtémoc,19.42589,-99.16634,Entire home/apt,1520,2,246,2021-09-18,2.65,1,118,27,
2315918,Luxury Studios in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.418,-99.16532,Entire home/apt,2250,3,7,2019-11-04,1.27,4,356,2,
2345760,Room for rent in Mexico City,11979276,(Email hidden by Airbnb),,Miguel Hidalgo,19.39969,-99.17173,Private room,500,3,0,,,1,365,0,
2373420,Cultural area of Mexico City,11928644,Omar  Josué,,Coyoacán,19.30729,-99.16962,Private room,213,7,10,2021-09-24,0.13,2,365,1,
2401724,Excellent location renovated Apt. Roma/Condesa 1,7729316,Yaniv,,Cuauhtémoc,19.4171,-99.1725,Entire home/apt,999,1,124,2021-10-17,2.43,3,118,38,
2406485,En el corazón de la escandón,9931809,Karina,,Miguel Hidalgo,19.40103,-99.17618,Private room,450,2,40,2016-06-22,0.47,1,365,1,
2424204,Colonial Suite,12389380,Olivia,,Cuauhtémoc,19.43794,-99.13644,Entire home/apt,1998,3,24,2019-07-23,1.01,7,354,0,
2444573,"Cozy green apartment near Coyoacán center, CDMX",12497740,Joaquin,,Benito Juárez,19.36229,-99.17355,Entire home/apt,1110,20,11,2018-01-04,0.22,1,332,0,
2484037,Loft in the fun part of Condesa,9852611,Rebeca,,Cuauhtémoc,19.41059,-99.17501,Entire home/apt,1036,2,136,2019-10-31,1.47,2,323,3,
2488193,Casa El Santo,12389380,Olivia,,Cuauhtémoc,19.43815,-99.13644,Entire home/apt,1393,3,38,2020-11-15,0.44,7,354,1,
2506525,"casa en el sur, zona coyoacan",12829914,Maluz,,Coyoacán,19.31669,-99.16917,Private room,208,1,46,2018-11-04,0.55,1,363,0,
2516668,Room in new apartment of 1250ft²,3729922,Pedro,,Benito Juárez,19.39507,-99.15226,Private room,350,30,0,,,1,365,0,
2519535,"Villa María, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35418,-99.16338,Private room,1500,1,63,2020-01-20,0.74,5,358,1,
2521698,Art Deco in Condesa King,12910391,Alejandro,,Cuauhtémoc,19.41356,-99.17586,Private room,1211,2,82,2021-09-30,1.25,3,286,11,
2537481,Beautiful Hideaway in Historic Building Across from the Park,12992813,Roberto,,Cuauhtémoc,19.42018,-99.15945,Entire home/apt,2710,2,254,2021-10-10,3.28,2,319,17,
2537521,Comfortable and luminous Apt with Balcony n 100Mb,4796027,Marco,,Cuauhtémoc,19.4218,-99.16474,Entire home/apt,2624,3,166,2021-05-04,2.19,2,330,4,
2537695,"Safe, cozy, excelent location",12934396,Monique,,Cuauhtémoc,19.40608,-99.17845,Entire home/apt,1110,3,66,2020-02-29,0.80,1,269,0,
2540221,Amplio espacio con 2 habitaciones.,13007874,Eduardo,,Coyoacán,19.34347,-99.16108,Entire home/apt,1110,3,27,2019-02-01,0.34,3,362,0,
2546210,Two rooms in Narvarte apartment,13036898,Luis,,Benito Juárez,19.39561,-99.15013,Private room,250,5,3,2014-08-01,0.03,1,337,0,
2547576,1BR Studio in the heart of Coyoacan,7520833,Carlos Miguel,,Coyoacán,19.34706,-99.16568,Entire home/apt,663,2,44,2021-07-12,0.48,2,330,8,
2586997,Apartamento con terraza en Coyoacán.,13007874,Eduardo,,Coyoacán,19.34466,-99.16067,Entire home/apt,1312,1,14,2016-08-19,0.18,3,358,0,
2601887,Apartment w/ terrace (2 rooms 3 baths) @ Roma,13323021,Horacio,,Cuauhtémoc,19.41482,-99.16093,Entire home/apt,1110,1,25,2019-01-03,0.27,3,178,0,
2601933,Luxury Apartments in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.41728,-99.16635,Entire home/apt,2500,3,4,2015-04-10,0.05,4,355,1,
2608105,Habitación y estudio con TV,10633036,Marcela,,Miguel Hidalgo,19.40953,-99.18697,Private room,703,2,16,2018-01-25,0.21,1,87,0,
2643099,Charming room Center Coyoacan FRIDA,13530256,Pilar,,Coyoacán,19.33753,-99.15454,Private room,505,2,37,2018-10-28,0.44,2,364,0,
2702917,A small independent space,13833034,Gabriele,,Miguel Hidalgo,19.41633,-99.18026,Private room,520,5,10,2020-06-02,0.11,1,299,0,
2715327,DOWNTOWN KING!!!,13894824,Marcye,,Cuauhtémoc,19.43341,-99.15124,Entire home/apt,703,3,30,2021-09-30,0.33,5,338,6,
2729425,"Bright, quiet, clean, centric, garden view",12581631,Pablo,,Benito Juárez,19.39551,-99.17676,Private room,220,15,1,2016-10-28,0.02,4,15,0,
2729571,Great apartment Mexico city center,13969223,Lupita,,Cuauhtémoc,19.44551,-99.15605,Entire home/apt,853,2,66,2020-02-19,0.81,1,155,0,
2730414,Hermosa casa estilo chalet a 7mins de Santa Fe,13973690,Helen,,Cuajimalpa de Morelos,19.35052,-99.29163,Entire home/apt,2000,2,20,2021-09-29,0.94,1,175,8,
2745912,Estudio  con baño privado. Entrada Independiente,14047971,Mari Carmen,,Benito Juárez,19.37496,-99.17334,Private room,315,3,37,2019-02-04,0.62,1,142,12,
2784853,❤️50% Off Dtown Terrace & Kitchen Speed Up 100 MBPS,5755202,Andres,,Venustiano Carranza,19.41833,-99.11802,Entire home/apt,1312,3,109,2021-03-29,1.44,41,76,7,
2789086,Cuarto en la Juárez,14266395,Lucas,,Cuauhtémoc,19.42793,-99.15546,Private room,650,3,0,,,1,365,0,
2794006,"1 BR, queen size bed, security 24h, great location",14291448,Miguel,,Benito Juárez,19.37892,-99.1889,Entire home/apt,1493,2,26,2021-07-02,0.56,1,193,3,
2801646,COZY LOFT IN A UNIQUE LOCATION,7950965,Leticia,,Miguel Hidalgo,19.43,-99.17411,Entire home/apt,1000,5,81,2021-10-07,0.99,1,155,8,
2813866,AMAZING LOFT IN DOWNTOWN MEXICO,14394846,Jose,,Cuauhtémoc,19.43572,-99.15288,Entire home/apt,3028,1,0,,,1,359,0,
2831712,Luxury Studios in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.41856,-99.16593,Entire home/apt,2250,3,8,2021-10-07,0.62,4,360,3,
2836677,Bello Departamento Parques Polanco,14510906,Ernesto,,Miguel Hidalgo,19.44181,-99.18803,Entire home/apt,1413,3,18,2019-11-02,0.20,1,338,0,
2848002,"Villa Patricia, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35445,-99.16251,Private room,1500,1,24,2019-02-18,0.27,5,350,0,
2848113,"Villa Conchita, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35472,-99.16258,Private room,1500,1,53,2020-01-20,0.59,5,354,0,
2863665,Dormitorio con baño privado en Anzures-CDMX,14636903,Mericia,,Miguel Hidalgo,19.43238,-99.17465,Private room,400,7,216,2021-02-28,3.24,1,267,1,
2865649,"",13546932,Jorge,,Miguel Hidalgo,19.43229,-99.19026,Private room,1615,1,0,,,1,365,0,
2867671,Mex Suites Casa Azúl B&B,14659220,Mauricio,,Benito Juárez,19.37748,-99.18156,Private room,908,2,4,2015-10-29,0.05,1,363,0,
2894095,50% off! Two room suite in Santa Fe,14791549,Juan Pablo,,Cuajimalpa de Morelos,19.36045,-99.27996,Entire home/apt,1900,3,90,2020-07-06,1.05,3,68,0,
2905087,Private Room with perfect location,4093881,Marco Y David,,Cuauhtémoc,19.43136,-99.17242,Private room,424,2,27,2019-11-03,0.36,1,113,0,
2908932,2 bedroom apt in Colonia Juarez,2281290,Suites,,Cuauhtémoc,19.42644,-99.161,Hotel room,1009,2,4,2019-03-18,0.12,46,0,0,
2908957,Departamento Superior Roma/ Norte- Sanitized,2281290,Suites,,Cuauhtémoc,19.42536,-99.16043,Entire home/apt,695,1,34,2019-03-19,0.43,46,352,1,
2918765,Cuarto en Lomas Virreyes con vista a Chapultepec,14905408,Martin,,Miguel Hidalgo,19.42297,-99.20626,Private room,830,3,11,2019-09-13,0.43,3,356,1,
2943836,PRECIOSO APARTAMENTO DE 70 M2,13709233,Clemente,,Benito Juárez,19.36295,-99.15335,Entire home/apt,807,3,54,2019-11-04,0.61,2,175,0,
2979950,Cozy house with ROOF GARDEN. Terrace room,14170388,Ainara,,Benito Juárez,19.38869,-99.18381,Private room,306,14,34,2021-04-22,0.39,4,357,2,
2984619,1 bedroom apaprtment hotel style service,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.43661,-99.20527,Entire home/apt,1453,2,66,2019-05-06,0.73,27,353,5,
2984948,Departamento de Lujo en Polanco,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42962,-99.20321,Entire home/apt,1252,2,26,2018-06-01,0.31,27,349,3,
2985126,Departamento Bosque de Duraznos,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.40522,-99.24098,Entire home/apt,908,2,17,2021-10-08,0.20,27,353,8,
2986194,luxury apartment in Palmas,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42512,-99.22595,Entire home/apt,1534,2,23,2019-11-03,0.28,27,352,1,
2987766,apartamento de lujo en Palmas,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42485,-99.22614,Entire home/apt,1252,2,28,2020-03-02,0.34,27,358,0,
2993993,Luxury apartment in Bosques,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.4017,-99.25329,Entire home/apt,1797,2,56,2019-01-14,0.62,27,331,4,
3000163,Bonita Casa con Roof Garden,14170388,Ainara,,Benito Juárez,19.39056,-99.18258,Private room,306,14,9,2015-09-24,0.11,4,316,2,
3011163,Bonita Casa con Roof Garden.Habitación interesante,14170388,Ainara,,Benito Juárez,19.39057,-99.18412,Private room,306,3,27,2021-03-03,0.31,4,346,3,
3013008,Your Home in Mexico City,15200931,Elton Jean,,Miguel Hidalgo,19.44336,-99.20072,Entire home/apt,1373,2,94,2021-08-29,1.17,3,326,17,
3033293,#Incredible location & cozy home!!!,15451517,Casa De Mi Morenita,,Cuauhtémoc,19.42198,-99.15906,Entire home/apt,1009,2,102,2021-09-20,1.26,1,328,10,
3049887,Luxury Studio Apartment Palmas,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42503,-99.22601,Entire home/apt,888,2,34,2019-06-17,0.45,27,355,3,
3057573,Beautiful restored 40s apartment in Polanco♥,4455952,Maria & Rina,,Miguel Hidalgo,19.42993,-99.19266,Entire home/apt,1234,2,172,2021-09-15,2.13,4,61,21,
3105424,In the heart of Polanco,12215962,Valentín,,Miguel Hidalgo,19.43242,-99.19045,Entire home/apt,2500,14,13,2017-11-27,0.15,2,299,2,
3112616,ROOM FOR RENT IN TRENDY CONDESA....,1969996,Gloria,,Cuauhtémoc,19.40636,-99.17753,Private room,828,3,11,2018-12-09,0.25,3,299,0,
3148012,beatiful two bedroom apartment,15981957,Carlos,,Cuauhtémoc,19.41121,-99.15957,Entire home/apt,1583,2,128,2021-10-08,2.01,2,202,7,
3157656,"CENTER, SPACIOUS  SECURE, Tours 306",2872228,Bruce,,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,1364,3,36,2020-03-30,0.54,6,41,1,
3168035,Cama dormitorio compartido,8539814,Bernardo,,Cuauhtémoc,19.41754,-99.17158,Shared room,235,1,17,2021-07-19,0.30,7,361,1,
3168084,Departamento completo grupos de hasta 20 personas,8539814,Bernardo,,Cuauhtémoc,19.41788,-99.17004,Entire home/apt,4694,3,0,,,7,364,0,
3168086,Casa con dos dormitorios 9 personas,8539814,Bernardo,,Cuauhtémoc,19.4178,-99.16999,Entire home/apt,170,1,32,2017-08-01,0.38,7,363,1,
3176573,Departamento en Polanco 3 recamaras,5726338,Nadia,,Miguel Hidalgo,19.43716,-99.20436,Entire home/apt,1877,7,0,,,1,322,0,
3183133,Studio con servicios incluidos,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.40303,-99.24273,Entire home/apt,929,2,34,2021-08-27,0.47,27,324,7,
3230948,Enjoy the heart of Mexico City,145555472,Axel,,Cuauhtémoc,19.43392,-99.13742,Entire home/apt,550,10,30,2018-01-10,0.34,1,299,0,
3240086,THE PLACE TO MEET YOUR EXPECTATIONS!!!,13894824,Marcye,,Cuauhtémoc,19.43386,-99.14648,Entire home/apt,540,3,48,2021-05-25,0.65,5,57,6,
3242026,Apartment for your Pleasure or Business Trip (A),12682760,Isaul,,Miguel Hidalgo,19.45688,-99.21323,Entire home/apt,998,7,65,2018-01-21,1.05,2,54,3,
3258457,"BEAUTIFULLY UNIQUE, LIGHT-FILLED 2 BD/2 BA IN ROMA",16476290,Nayeli,,Cuauhtémoc,19.41048,-99.16375,Entire home/apt,1655,2,30,2021-08-13,0.40,1,11,3,
3281548,Private room In well located apt.,13080645,David,,Cuauhtémoc,19.43939,-99.15583,Private room,343,1,0,,,1,357,0,
3293072,Amazing Loft @ Iconic Building R27,16636749,Ximena,,Cuauhtémoc,19.43488,-99.15107,Entire home/apt,2019,3,109,2021-09-05,1.43,3,255,7,
3293497,"Cozzy Studio In Condesa, Mexico DF",16639078,Veronica,,Cuauhtémoc,19.4061,-99.16957,Entire home/apt,865,1,74,2021-03-11,2.19,1,105,7,
3293655,Apartment in the Historic District,12389380,Olivia,,Cuauhtémoc,19.43815,-99.13644,Entire home/apt,2826,3,29,2021-09-06,0.46,7,356,1,
3311971,Deluxe room with balcony,8069764,Pico,,Cuauhtémoc,19.42532,-99.15484,Private room,1250,1,3,2017-02-04,0.05,6,365,0,
3319297,Cozy in the Juarez! Short or Long stay!,2346707,Margarita,,Cuauhtémoc,19.42646,-99.16036,Entire home/apt,1009,3,33,2021-09-30,0.44,3,230,3,
3332515,Comfortable apartment in La Condesa,198640,Luis,,Cuauhtémoc,19.41023,-99.17655,Entire home/apt,703,1,167,2021-07-26,1.91,1,170,5,
3344746,Habitación individual en casa,14123007,Sergio,,Tlalpan,19.29645,-99.23319,Private room,250,3,16,2019-05-04,0.19,2,269,0,
3386326,Gorgeous 2 BR furnished loft,5286231,Armando,,Benito Juárez,19.39294,-99.17416,Entire home/apt,1199,2,37,2021-08-20,0.72,1,56,13,
3386470,Big bedroom by San Angel,17085965,Luis,,Álvaro Obregón,19.34028,-99.20049,Private room,250,14,4,2019-11-17,0.06,1,180,0,
3424613,"non shared Apt. 2 BR, 1 BTH, Tabachin 598 ft2",17224984,Jorge,,Miguel Hidalgo,19.4504,-99.18019,Entire home/apt,758,2,45,2020-03-20,0.59,1,362,0,
3458354,APARTMENT NEAR SANTA FE MEXICO CITY,17429596,Paola,,Cuajimalpa de Morelos,19.36905,-99.29672,Entire home/apt,860,2,8,2017-04-27,0.14,2,360,0,
3467163,Short-Term Room w/airport shuttle,17468617,Rafael,,Coyoacán,19.33739,-99.12417,Entire home/apt,1031,7,1,2015-12-02,0.01,5,357,0,
3468307,HABITACIÓN CENTRICA,16297760,Dorian,,Cuauhtémoc,19.417,-99.15975,Private room,565,1,3,2015-12-03,0.03,1,363,0,
3479520,Comfortable room with dinning room,17527001,Andrea,,Coyoacán,19.35284,-99.1635,Private room,500,4,9,2016-08-01,0.11,5,240,0,
3490114,Cuarto en renta,17575648,Josue,,Cuauhtémoc,19.40924,-99.16619,Private room,4037,1,0,,,1,365,0,
3498395,Habitación privada en hermosa Casa tipo Hacienda R,15769731,David,,Benito Juárez,19.38618,-99.17167,Private room,700,1,2,2021-10-01,2,2,180,2,
3506037,SUITES BOSQUES MEDICA SUR,17650235,Chelita,,Coyoacán,19.29966,-99.15624,Private room,586,1,0,,,3,365,0,
3561395,Nice spacious apartment in Condesa,15943778,Yvonne,,Cuauhtémoc,19.40623,-99.17141,Entire home/apt,1223,10,12,2021-08-13,0.28,2,232,2,
3577110,Penthouse with terrace in Colonia Roma by Condesa,18015070,Maria Del Pilar,,Cuauhtémoc,19.41232,-99.16073,Entire home/apt,706,4,157,2021-07-13,1.79,6,25,3,
3586379,"Great apartment in Roma Sur, the best location",16642623,Rudy,,Cuauhtémoc,19.40702,-99.16002,Entire home/apt,850,5,22,2021-02-18,0.56,1,209,6,
3595167,Independent stay near Independence Angel - Reforma,18112590,Carlos,,Cuauhtémoc,19.43211,-99.16912,Entire home/apt,505,1,223,2021-10-20,4.10,1,353,8,
3602334,ONE ROOM LOFT AT LOMAS DE CHAPULTEPEC,18149939,Charyl,,Miguel Hidalgo,19.43293,-99.21078,Entire home/apt,757,7,30,2019-08-13,0.37,2,333,1,
3635953,Nice Loft in the heart of Polanco,18334496,Nando,,Miguel Hidalgo,19.43215,-99.18851,Entire home/apt,2034,1,504,2021-10-21,5.71,5,166,56,
3645689,PRIVATE BEDROOM SANTA FE - CUAJIMALPA,17429596,Paola,,Cuajimalpa de Morelos,19.36898,-99.29595,Private room,502,3,1,2017-07-29,0.02,2,330,0,
3679755,Awesome Reforma Avenue Apartment,18703154,Alejandro,,Cuauhtémoc,19.43294,-99.15448,Private room,1312,1,5,2018-11-19,0.06,1,240,0,
3685560,nice rooms in nice centric house,18744018,Christian,,Miguel Hidalgo,19.44358,-99.21206,Private room,1171,2,0,,,1,179,0,
3688757,Very cool apartment with terrace in Roma Norte,16700013,Lisi Y Luis Manuel,,Cuauhtémoc,19.41441,-99.16323,Entire home/apt,1220,4,279,2021-10-17,3.98,1,276,25,
